date,hmm_prob_state_0,hmm_prob_state_1,hmm_prob_state_2,hmm_prob_state_3,hmm_entropy,hmm_expected_return,hmm_expected_volatility,hmm_state_duration,hmm_state_label
2008-09-22,3.233555220474461e-06,4.55999395864974e-21,2.501795977931298e-56,0.9999967664447795,4.4111923368634156e-05,-0.0036004397982118226,0.025178720800678036,6,Turbulence
2008-09-23,8.305702537218254e-06,2.637071966811071e-17,2.1708836399903482e-44,0.9999916942974628,0.00010547049584527744,-0.003600388529485354,0.025178692305906334,7,Turbulence
2008-09-24,1.7707088432695177e-07,1.2086691111622725e-18,3.3561079376092936e-50,0.9999998229291157,2.9299415674611178e-06,-0.003600470692830925,0.02517873797167445,8,Turbulence
2008-09-25,8.004122942106916e-07,1.0288427423178307e-19,5.4131869671414485e-53,0.9999991995877059,1.2036710916587529e-05,-0.0036004643921621468,0.025178734469810237,9,Turbulence
2008-09-26,2.804427610708381e-06,9.577824615992827e-19,2.1650821366683372e-49,0.9999971955723892,3.865709871161065e-05,-0.003600444135788133,0.02517872321147025,10,Turbulence
2008-09-29,3.6391558441852234e-06,1.5364832357228103e-16,1.9880599851760664e-43,0.9999963608441557,4.92150593065244e-05,-0.003600435698443788,0.025178718522057865,11,Turbulence
2008-09-30,4.803972133598559e-08,1.7454463045368048e-22,4.032621692644548e-60,0.9999999519602787,8.575684805703084e-07,-0.003600471997064219,0.02517873869655748,12,Turbulence
2008-10-01,1.899482646088697e-07,1.0394687593194057e-18,1.8892002189928176e-49,0.9999998100517353,3.1296852408966616e-06,-0.0036004705626677324,0.025178737899330724,13,Turbulence
2008-10-02,4.9109083277952e-07,8.677426503808084e-18,3.790137417260696e-48,0.9999995089091672,7.624988842037924e-06,-0.003600467518750632,0.025178736207544544,14,Turbulence
2008-10-03,2.7179329821679705e-07,3.334646768652493e-17,1.5254785499423228e-47,0.9999997282067018,4.380825224308193e-06,-0.003600469735386824,0.025178737439534235,15,Turbulence
2008-10-06,2.1302767298688484e-08,1.0240405911653656e-20,6.91344059043366e-58,0.9999999786972327,3.9760398441128057e-07,-0.003600472267318511,0.025178738846762777,16,Turbulence
2008-10-07,2.1782713294775855e-09,1.599628223046491e-23,3.4016550340174595e-65,0.9999999978217287,4.562331411393736e-08,-0.0036004724606268856,0.025178738954202116,17,Turbulence
2008-10-08,4.185779371864635e-09,6.579716963056854e-22,3.985002712766723e-60,0.9999999958142206,8.493604736250477e-08,-0.0036004724403352075,0.025178738942924155,18,Turbulence
2008-10-09,6.83690602631893e-08,1.4131590507140103e-18,9.631159394508456e-51,0.9999999316309397,1.1963454323169362e-06,-0.0036004717915774196,0.025178738582349466,19,Turbulence
2008-10-10,3.400903472790624e-09,4.255891915672014e-23,1.915544225136268e-64,0.9999999965990966,6.971588448626207e-08,-0.00360047244826865,0.025178738947333502,20,Turbulence
2008-10-13,1.1204675106389003e-08,7.12265777327608e-20,2.7089254068407086e-55,0.9999999887953249,2.1632793080925177e-07,-0.0036004723693889547,0.025178738903492762,21,Turbulence
2008-10-14,7.219435032545482e-07,1.8837999811944773e-23,9.470799039922984e-61,0.9999992780564967,1.0931176587164612e-05,-0.0036004651853163527,0.025178734910639364,22,Turbulence
2008-10-15,1.3129097996219291e-05,8.054759940732372e-20,6.116418460131449e-48,0.9999868709020038,0.00016070899542703485,-0.003600339775116249,0.025178665208595498,23,Turbulence
2008-10-16,3.244081331244576e-06,2.3869577033303087e-20,2.1121608795987295e-50,0.9999967559186687,4.4244976558552873e-05,-0.003600439691815012,0.025178720741543488,24,Turbulence
2008-10-17,2.3298712356535044e-06,2.7790745671594446e-18,6.133417532208997e-46,0.9999976701287644,3.254759379140705e-05,-0.0036004489325535795,0.02517872587747633,25,Turbulence
2008-10-20,2.2261022101371206e-08,6.646884979288651e-21,2.0486476392591376e-56,0.9999999777389779,4.145097718473335e-07,-0.0036004722576325732,0.025178738841379406,26,Turbulence
2008-10-21,2.1417381300377388e-07,2.9214556375860314e-20,1.1614030424892572e-53,0.999999785826187,3.503129225078113e-06,-0.003600470317798462,0.02517873776323423,27,Turbulence
2008-10-22,2.0619305574625338e-07,2.4842752611772077e-18,5.274266331194411e-49,0.9999997938069441,3.3804223285636483e-06,-0.003600470398467109,0.025178737808069254,28,Turbulence
2008-10-23,1.1088500516625079e-09,1.1353680803359089e-22,3.2792069429272474e-64,0.9999999988911499,2.397327426021588e-08,-0.003600472471436482,0.025178738960210004,29,Turbulence
2008-10-24,1.4267603344314249e-11,3.051473168908493e-26,1.957402291444395e-76,0.9999999999857324,3.705728684520844e-10,-0.0036004724825004055,0.025178738966359252,30,Turbulence
2008-10-27,1.010334496724173e-12,5.925073788399006e-29,5.075465721335756e-85,0.9999999999989897,2.8916489050922093e-11,-0.0036004724826344085,0.02517873896643373,31,Turbulence
2008-10-28,4.6111590911811493e-11,5.394213333538019e-24,1.803526487422061e-69,0.9999999999538884,1.1435654292089504e-09,-0.0036004724821785297,0.02517873896618036,32,Turbulence
2008-10-29,6.717852404568076e-10,3.653277209230637e-24,8.828560276532375e-68,0.9999999993282147,1.486061671876383e-08,-0.003600472475854287,0.02517873896266539,33,Turbulence
2008-10-30,7.964267968401167e-10,4.1599090155765773e-23,1.6511516930904578e-64,0.9999999992035732,1.7482273758855267e-08,-0.0036004724745944236,0.02517873896196517,34,Turbulence
2008-10-31,8.034920537609479e-09,1.4955940954624092e-23,1.7917850456744382e-63,0.9999999919650795,1.5780157056185424e-07,-0.003600472401428497,0.025178738921300098,35,Turbulence
2008-11-03,8.720718296651647e-08,7.104994337781461e-20,3.370995432021319e-52,0.999999912792817,1.504758118855989e-06,-0.0036004716011636758,0.02517873847651894,36,Turbulence
2008-11-04,2.660057184637427e-06,2.944116364722209e-21,4.180068971229032e-54,0.9999973399428154,3.680764114871779e-05,-0.003600445595069069,0.025178724022527594,37,Turbulence
2008-11-05,2.2957690129534263e-05,1.658044575156978e-23,2.4519948110269555e-57,0.9999770423098705,0.00026818820328933614,-0.0036002404287506606,0.02517860999263439,38,Turbulence
2008-11-06,5.630654765486459e-05,2.3189431565090197e-19,3.73110915030819e-45,0.9999436934523452,0.0006072476240586853,-0.0035999033420400983,0.025178422642381647,39,Turbulence
2008-11-07,1.0816443187450034e-05,1.4665193996494572e-21,3.435463279126358e-52,0.9999891835568127,0.0001344963884748923,-0.003600363151185477,0.025178678200838567,40,Turbulence
2008-11-10,0.00018786522177079626,4.3640512369024685e-18,5.5253691107044095e-43,0.9998121347782292,0.001799690928112822,-0.0035985735609323022,0.025177683560065934,41,Turbulence
2008-11-11,9.168961383659695e-07,7.849156946546926e-22,1.0943659808651464e-54,0.9999990831038617,1.366383489328667e-05,-0.0036004632147558194,0.025178733815416673,42,Turbulence
2008-11-12,3.8831085812606063e-07,1.0906606527536214e-20,5.009845165877595e-52,0.9999996116891419,6.120345841718879e-06,-0.0036004685576397012,0.02517873678495126,43,Turbulence
2008-11-13,1.2455892609535851e-05,3.98334647890498e-18,6.552108316331832e-45,0.9999875441073904,0.000153124155616598,-0.00360034657980481,0.025178668990590104,44,Turbulence
2008-11-14,3.60510940564531e-05,1.7587369094587354e-17,7.232407731508545e-44,0.9999639489059435,0.00040487380617049905,-0.003600108082014151,0.025178536435315875,45,Turbulence
2008-11-17,2.201102972759139e-05,1.0007886777111575e-16,6.97755123853234e-43,0.9999779889702723,0.00025805634125700047,-0.003600249997493478,0.025178615310869512,46,Turbulence
2008-11-18,1.0189942913309432e-05,1.0525322485867543e-15,1.5053346804702965e-41,0.9999898100570856,0.0001273142087643132,-0.0036003694837837153,0.025178681720448917,47,Turbulence
2008-11-19,1.557107637506119e-05,1.614186975664384e-14,1.3668704053723332e-39,0.999984428923609,0.000187944257231915,-0.003600315091858048,0.025178651489826467,48,Turbulence
2008-11-20,5.390866698719815e-06,5.72753003769856e-16,1.1474366606146452e-44,0.9999946091333007,7.078640159063143e-05,-0.0036004179923364824,0.02517870868113689,49,Turbulence
2008-11-21,3.48094666544211e-05,7.463353225996907e-14,8.535936728998928e-39,0.9999651905332709,0.0003921496610130132,-0.003600120632251798,0.025178543410642476,50,Turbulence
2008-11-24,0.0004391019760863659,7.649891507789558e-12,7.957857961465596e-34,0.9995608980162638,0.0038336060430925753,-0.003596034086469234,0.025176272139211985,51,Turbulence
2008-11-25,0.0017173761631644963,4.2532873606876435e-11,1.2827709892169163e-32,0.9982826237943027,0.012650362967805195,-0.003583113426592632,0.025169090933438523,52,Turbulence
2008-11-26,8.002853706038968e-05,3.791215902934713e-12,1.4718861236326406e-36,0.9999199714591485,0.0008349448137991768,-0.0035996635626757514,0.02517828937477374,53,Turbulence
2008-11-27,1.7391282770908722e-05,3.5257723049974217e-12,1.3455345454859708e-37,0.9999826087137034,0.00020799171274527833,-0.0036002966933916945,0.025178641264056195,54,Turbulence
2008-11-28,5.6233092481303196e-05,1.1204242458790896e-14,4.16513778194349e-43,0.9999437669075075,0.0006065288437619088,-0.003599904084517149,0.02517842305504466,55,Turbulence
2008-12-01,4.723223088521712e-05,4.21717949439659e-12,2.1489730519016168e-35,0.9999527677648976,0.0005176847504247664,-0.003599995064254316,0.025178473620847196,56,Turbulence
2008-12-02,1.6793120717346116e-06,2.0021922984716657e-13,4.106998594552613e-41,0.999998320687728,2.4009341158777e-05,-0.003600455508335761,0.025178729532244135,57,Turbulence
2008-12-03,5.597640623772761e-07,7.482023605654002e-13,4.732423579698895e-41,0.9999994402351895,8.618009085430619e-06,-0.003600466824606065,0.025178735821735413,58,Turbulence
2008-12-04,1.0146559763129513e-06,2.97703591245025e-12,4.758736102889772e-40,0.9999989853410466,1.5017964948642734e-05,-0.0036004622265983994,0.025178733266171142,59,Turbulence
2008-12-05,3.0601073458388595e-07,3.394212698968532e-13,1.905760277573692e-43,0.999999693988926,4.896072991238048e-06,-0.003600469389519316,0.025178737247299677,60,Turbulence
