date,egarch_sigma,egarch_log_variance,egarch_standardized_residual,egarch_negative_shock,egarch_volatility_percentile,egarch_volatility_change,egarch_tail_risk_score
2022-01-28,0.014986082078414478,0.8090736318784908,0.36770717005101966,0.0,0.7777777777777778,-0.07450792962267017,0.014986082078414478
2022-02-07,0.01356039864390452,0.6091371752082165,0.9229358272097388,0.0,0.75,-0.09513383331614544,0.01356039864390452
2022-02-08,0.013817435504223773,0.6466922880650762,0.15716564210659703,0.0,0.7619047619047619,0.018954963424677285,0.013817435504223773
2022-02-09,0.012002393476972607,0.36504198663910525,0.23921006977785575,0.0,0.6746031746031746,-0.13135882028878199,0.012002393476972607
2022-02-10,0.010657271614074997,0.12731469367407405,0.08321341531192428,0.0,0.5357142857142857,-0.11207113526800438,0.010657271614074997
2022-02-11,0.009199625411054435,-0.1668446519154261,-0.37245817276826093,-0.37245817276826093,0.3373015873015873,-0.13677480088763594,0.012626101081808231
2022-02-14,0.00852478783499772,-0.31921391504891666,-2.353018914355601,-2.353018914355601,0.25396825396825395,-0.0733548971728587,0.028583774851615888
2022-02-15,0.012316026829246316,0.41663263094334957,1.1347682474921368,0.0,0.7023809523809523,0.4447311848259754,0.012316026829246316
2022-02-16,0.013157849185823373,0.5488667676366886,-0.03685306111423973,-0.03685306111423973,0.7420634920634921,0.0683517800219482,0.01364275620600047
2022-02-17,0.011172984713829805,0.22182738487082523,0.9436816240607122,0.0,0.5952380952380952,-0.15085022209648946,0.011172984713829805
2022-02-18,0.011511710643219555,0.2815594820880477,-0.18593520223916327,-0.18593520223916327,0.6428571428571429,0.03031651237922839,0.013652142889785312
2022-02-21,0.010152850415639196,0.030338804391293557,0.3870669701222712,0.0,0.49206349206349204,-0.11804155522105075,0.010152850415639196
2022-02-22,0.009350610068736012,-0.1342870076577027,-0.5282427502164608,-0.5282427502164608,0.36507936507936506,-0.0790162677534807,0.014290002047646853
2022-02-23,0.008965725694937686,-0.21835208329215852,0.6476360003942289,0.0,0.3134920634920635,-0.0411614184496043,0.008965725694937686
2022-02-24,0.008754216408836751,-0.26609926678701973,-1.3313787447146317,-1.3313787447146317,0.2976190476190476,-0.02359087187112574,0.020409394062194056
2022-02-25,0.010062534869764559,0.012468030125697888,0.2633126351564991,0.0,0.5,0.14945009351232774,0.010062534869764559
2022-02-28,0.00903523930026941,-0.20290536676513696,-0.6541989362348912,-0.6541989362348912,0.32936507936507936,-0.10209113138896231,0.014946083239133342
2022-03-01,0.008920708669353948,-0.22841940464180507,0.6433014841617202,0.0,0.3134920634920635,-0.012675993087648219,0.008920708669353948
2022-03-02,0.008703962766098862,-0.2776133613631183,-1.0266517687639618,-1.0266517687639618,0.2896825396825397,-0.02429693775335262,0.017639901535169925
