horizon,scenario_mode,fold,seed,n_origins,mae,rmse,directional_accuracy,nlpd,crps,pit_mean,pit_variance,realized_es95,forecast_es95,realized_es99,forecast_es99,drawdown_90_coverage,drawdown_95_coverage,time_under_water_mae,coverage_50,width_50,interval_score_50,coverage_80,width_80,interval_score_80,coverage_90,width_90,interval_score_90,coverage_95,width_95,interval_score_95,kupiec_95_observations,kupiec_95_exceedances,kupiec_95_expected_rate,kupiec_95_observed_rate,kupiec_95_lr_uc,kupiec_95_p_value_uc,christoffersen_95_observations,christoffersen_95_exceedances,christoffersen_95_expected_rate,christoffersen_95_observed_rate,christoffersen_95_lr_uc,christoffersen_95_p_value_uc,christoffersen_95_n00,christoffersen_95_n01,christoffersen_95_n10,christoffersen_95_n11,christoffersen_95_lr_independence,christoffersen_95_p_value_independence,christoffersen_95_lr_conditional_coverage,christoffersen_95_p_value_conditional_coverage,kupiec_99_observations,kupiec_99_exceedances,kupiec_99_expected_rate,kupiec_99_observed_rate,kupiec_99_lr_uc,kupiec_99_p_value_uc,christoffersen_99_observations,christoffersen_99_exceedances,christoffersen_99_expected_rate,christoffersen_99_observed_rate,christoffersen_99_lr_uc,christoffersen_99_p_value_uc,christoffersen_99_n00,christoffersen_99_n01,christoffersen_99_n10,christoffersen_99_n11,christoffersen_99_lr_independence,christoffersen_99_p_value_independence,christoffersen_99_lr_conditional_coverage,christoffersen_99_p_value_conditional_coverage
20,variational_posterior,1,73,628.0,0.04888600728082917,0.0645898739962511,0.4872611464968153,-1.2820657306827674,0.03573674050903755,0.4662056561500152,0.07288822276597691,0.13199014822873031,0.15500770835851096,0.17681723692911788,0.2417716991714693,0.8964968152866242,0.9394904458598726,3.4298950513009676,0.5636942675159236,0.08683955833729702,0.15895013182875461,0.8423566878980892,0.17488229398189048,0.24436413731543444,0.910828025477707,0.23561620390027296,0.30867778461101475,0.9570063694267515,0.2964038489805225,0.37319988109922564,628.0,56.0,0.05,0.08917197452229299,16.62548983417281,4.5534925981864606e-05,628.0,56.0,0.05,0.08917197452229299,16.62548983417281,4.5534925981864606e-05,556.0,15.0,15.0,41.0,173.52149311721513,1.2591636951269184e-39,190.14698295138794,5.129880835963908e-42,628.0,11.0,0.01,0.01751592356687898,2.9274809517139175,0.08708327328950753,628.0,11.0,0.01,0.01751592356687898,2.9274809517139175,0.08708327328950753,611.0,5.0,5.0,6.0,37.49740779106979,9.153455561225292e-10,40.42488874278371,1.6666597363286833e-09
20,variational_posterior,2,11,628.0,0.038715297054739646,0.050570317979511,0.6512738853503185,-1.5384664711187448,0.028166473681502036,0.5118666352797382,0.08297218345806424,0.09056596168693222,0.11012458816130252,0.10130694996952823,0.18061527290283558,0.8662420382165605,0.928343949044586,3.5950229322295124,0.5127388535031847,0.06321359759377602,0.12647268461475356,0.7802547770700637,0.1272186150811242,0.18788851137452367,0.8789808917197452,0.17138576020947152,0.22986974798752371,0.9442675159235668,0.21937620961573978,0.26988345516027135,628.0,45.0,0.05,0.07165605095541401,5.4993201556884515,0.0190238682878737,628.0,45.0,0.05,0.07165605095541401,5.4993201556884515,0.0190238682878737,568.0,14.0,14.0,31.0,135.94886027999922,2.047361495582623e-31,141.44818043568768,1.9271604786462024e-31,628.0,10.0,0.01,0.01592356687898089,1.8866050282187956,0.1695853382657792,628.0,10.0,0.01,0.01592356687898089,1.8866050282187956,0.1695853382657792,609.0,8.0,8.0,2.0,7.176175362072684,0.0073878031264930175,9.06278039029148,0.010765699241969755
20,variational_posterior,2,42,628.0,0.03899625191620503,0.050642077248788275,0.6480891719745223,-1.5217242374081066,0.02828661164622901,0.5117798828868253,0.08418874309551463,0.0878453884680426,0.10884182340456262,0.11589044029180208,0.17787463449296775,0.8662420382165605,0.928343949044586,3.610038032299911,0.5143312101910829,0.06335461613255158,0.12669210456361354,0.7898089171974523,0.12712156998339444,0.18791402423485612,0.8694267515923567,0.17131506113409115,0.22820428325751668,0.9299363057324841,0.21671086392184893,0.272766827099707,628.0,49.0,0.05,0.07802547770700637,8.935606869386959,0.002796645351508792,628.0,49.0,0.05,0.07802547770700637,8.935606869386959,0.002796645351508792,565.0,13.0,13.0,36.0,162.8192055057811,2.7397972207111774e-37,171.75481237516806,5.057272701485086e-38,628.0,14.0,0.01,0.022292993630573247,7.103505545626973,0.007693334074809985,628.0,14.0,0.01,0.022292993630573247,7.103505545626973,0.007693334074809985,605.0,8.0,8.0,6.0,29.698605761447226,5.0471107949336356e-08,36.8021113070742,1.0198189284553822e-08
20,variational_posterior,2,73,628.0,0.03869357707521859,0.05051697266260369,0.6544585987261147,-1.5379699062590426,0.02823240407460031,0.5094226797409256,0.08267387450290205,0.0921237894684582,0.10951818803506434,0.12712804265025976,0.17768009653811523,0.8773885350318471,0.9331210191082803,3.593273277764435,0.5095541401273885,0.06337141415493218,0.12663336827512506,0.7818471337579618,0.12682195744992295,0.18853476002409653,0.8853503184713376,0.1712889871227534,0.22905308805344216,0.9347133757961783,0.21984919889513796,0.2790779915515663,628.0,43.0,0.05,0.06847133757961783,4.064752085938267,0.04378711204686223,628.0,43.0,0.05,0.06847133757961783,4.064752085938267,0.04378711204686223,573.0,11.0,11.0,32.0,155.36136730505365,1.1674129762722904e-35,159.42611939099191,2.4046841377934978e-35,628.0,10.0,0.01,0.01592356687898089,1.8866050282187956,0.1695853382657792,628.0,10.0,0.01,0.01592356687898089,1.8866050282187956,0.1695853382657792,613.0,4.0,4.0,6.0,40.86404210187375,1.63196408678006e-10,42.750647130092545,5.209726529739019e-10
40,point_estimate,0,11,626.0,0.08917386561668897,0.11869557673542981,0.4680511182108626,-0.16783863439222974,0.08792885683991927,0.5189228382295039,0.03976786837559089,0.10602822153164279,1.2526358759524687,,1.7970587008065184,0.8849840255591054,0.9376996805111821,6.328893073365122,0.768370607028754,0.3124593337262585,0.38624827367631914,0.9456869009584664,1.0361113195896787,1.0671777228257664,0.9744408945686901,1.661025400978171,1.6812829177656317,0.987220447284345,2.281627649585165,2.298533247640374,626.0,2.0,0.05,0.003194888178913738,49.01854431984118,2.5355396114691767e-12,626.0,2.0,0.05,0.003194888178913738,49.01854431984118,2.5355396114691767e-12,621.0,2.0,2.0,0.0,0.0128411135492712,0.9097779420180725,49.031385433390454,2.2540831529950645e-11,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,0,42,626.0,0.08719476667251876,0.11685042461014646,0.48242811501597443,-0.16328345502662492,0.0879635375380055,0.5179495541387626,0.039650624945318666,0.0995472973356064,1.2441157055961223,,1.7873710996619414,0.8738019169329073,0.9345047923322684,6.32615350702989,0.7763578274760383,0.31284333304173295,0.3858630530164368,0.9488817891373802,1.0402740958903431,1.0738707206071725,0.9760383386581469,1.6672071734269267,1.6928041937152192,0.9856230031948882,2.2888729385257953,2.3076783620168655,626.0,1.0,0.05,0.001597444089456869,55.23098008472476,1.071662865407811e-13,626.0,1.0,0.05,0.001597444089456869,55.23098008472476,1.071662865407811e-13,623.0,1.0,1.0,0.0,0.0032051295771005073,0.9548527905239359,55.23418521430186,1.0140259623915127e-12,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,0,73,626.0,0.08799667047718773,0.11669833742833961,0.48242811501597443,-0.16308817200605208,0.08824338954045916,0.5199683413870781,0.03997221876425412,,1.2700832306506131,,1.8174084821635927,0.8865814696485623,0.939297124600639,6.31166011814598,0.7651757188498403,0.3130297858410262,0.3905619687671363,0.9488817891373802,1.037492692053453,1.0695962911848849,0.9824281150159745,1.6632701566928116,1.6791331700210377,0.9920127795527156,2.2931176311907477,2.3029244678123955,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,1,11,626.0,0.07637306555458716,0.09881241521835929,0.5079872204472844,-0.5038270485885452,0.06538885323184367,0.46115900206661714,0.05296918302115194,,1.0024638215825528,,1.6097951422046917,0.939297124600639,0.9648562300319489,5.236760215572533,0.6325878594249201,0.16879358108860082,0.2659260910483491,0.9760383386581469,0.6743456226569045,0.682127404249701,1.0,1.2257655843426853,1.2257655843426853,1.0,1.7861088242450542,1.7861088242450542,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,1,42,626.0,0.07693641155884431,0.09964040496043881,0.4840255591054313,-0.4981660029613363,0.0652851188922604,0.4592789214071998,0.05353101440771727,,0.9942848111478251,,1.6002543528971054,0.9313099041533547,0.9648562300319489,5.21653638391699,0.6373801916932907,0.16789959912477118,0.26543169658584653,0.9760383386581469,0.673528811028172,0.6788190248491581,1.0,1.2239088281830544,1.2239088281830544,1.0,1.7897083516254537,1.7897083516254537,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,1,73,626.0,0.07813656071739537,0.09995654148924386,0.4952076677316294,-0.4999109322850381,0.06553389464691338,0.4585296686800054,0.053734858503309633,,1.0064289475116197,,1.6077656028580205,0.9313099041533547,0.9536741214057508,5.25884301488468,0.6166134185303515,0.16903548806523672,0.26684441451975555,0.9744408945686901,0.6754777444422297,0.6819747200935105,1.0,1.2273194990623375,1.2273194990623375,1.0,1.800604895566652,1.800604895566652,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,2,11,626.0,0.06328150960202908,0.07859870743903662,0.5399361022364217,-0.5563799430288593,0.05490632728946884,0.5285491303662058,0.04525085022950949,,1.0037487538635406,,1.6025131151890244,0.9696485623003195,0.9792332268370607,5.805074387368523,0.6916932907348243,0.1606020896122445,0.21341142797394416,0.9792332268370607,0.6684116946052054,0.6715943895251305,0.9984025559105432,1.2317672734837115,1.2318613243002283,1.0,1.7979527803817177,1.7979527803817177,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,2,42,626.0,0.0643005461036189,0.08056789665082724,0.5239616613418531,-0.5542109575588645,0.05513118594704666,0.5277284657165012,0.045613120407296634,,1.003396796908687,,1.5955032042827022,0.9728434504792333,0.9808306709265175,5.801030140092286,0.7012779552715654,0.1618717836667416,0.21548732523139316,0.9712460063897763,0.6685062213915465,0.6725495965369864,1.0,1.2294661864810075,1.2294661864810075,1.0,1.8226948396548035,1.8226948396548035,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,point_estimate,2,73,626.0,0.062458343942887344,0.07873219964313612,0.547923322683706,-0.5636164624932634,0.05461881303552392,0.5273911596690773,0.04554396699322803,,1.003349787476059,,1.6065861885157111,0.9712460063897763,0.9808306709265175,5.801895990515515,0.6916932907348243,0.15970830456489193,0.21278134281576674,0.9808306709265175,0.6603969282679726,0.6652614336289976,1.0,1.2203638299153603,1.2203638299153603,1.0,1.79579356982511,1.79579356982511,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,626.0,0.0,0.05,0.0,64.21920457321332,1.1131837056252888e-15,625.0,0.0,0.0,0.0,0.0,1.0,64.21920457321332,1.1349504746479995e-14,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,posterior_mean_mc,0,11,626.0,0.07454546286744118,0.10514690879333008,0.43929712460063897,-0.790446846175237,0.05582691535722194,0.5638411501981537,0.07387574073438677,0.2386987838151845,0.1990073507957587,0.2765624957351318,0.27657299384391354,0.8450479233226837,0.9073482428115016,6.303414622201143,0.5383386581469649,0.11738106770462328,0.25234668407341376,0.8386581469648562,0.2491228105164608,0.370925552251905,0.9169329073482428,0.3333679873771178,0.47659568282549836,0.9376996805111821,0.4114130102187639,0.5945329171772257,626.0,34.0,0.05,0.054313099041533544,0.23876191576954398,0.6251017578385477,626.0,34.0,0.05,0.054313099041533544,0.23876191576954398,0.6251017578385477,586.0,5.0,5.0,29.0,178.01417544684412,1.3152836031390485e-40,178.25293736261366,1.9627566623006615e-39,626.0,17.0,0.01,0.027156549520766772,12.674334544402456,0.00037070912900294493,626.0,17.0,0.01,0.027156549520766772,12.674334544402456,0.00037070912900294493,602.0,6.0,6.0,11.0,66.65162924781909,3.239883658587767e-16,79.32596379222154,5.950943496233411e-18
40,posterior_mean_mc,0,42,626.0,0.07466341404566679,0.10520121013658543,0.4728434504792332,-0.8274445188106461,0.05607869473736037,0.5650243904443695,0.07359427747583035,0.2281637990580825,0.1992122186789269,0.2633401365824839,0.27455914849310264,0.8514376996805112,0.9041533546325878,6.289187224705316,0.5351437699680511,0.118033955732481,0.25489315559643677,0.8242811501597445,0.24929963738205266,0.37080857167676323,0.9073482428115016,0.33392210213189194,0.4656087243585798,0.9536741214057508,0.41324155221571923,0.5696906459934902,626.0,36.0,0.05,0.05750798722044728,0.7101035664364872,0.39940943249446303,626.0,36.0,0.05,0.05750798722044728,0.7101035664364872,0.39940943249446303,584.0,5.0,5.0,31.0,188.73105921981406,6.016143215298599e-43,189.44116278625054,7.300862651599564e-42,626.0,17.0,0.01,0.027156549520766772,12.674334544402456,0.00037070912900294493,626.0,17.0,0.01,0.027156549520766772,12.674334544402456,0.00037070912900294493,601.0,7.0,7.0,10.0,56.63403917771022,5.249521792310438e-14,69.30837372211268,8.910003433608806e-16
40,posterior_mean_mc,0,73,626.0,0.07469520768952746,0.10500871676601674,0.46166134185303515,-0.7305642268573417,0.05583703986785406,0.5654108096809687,0.07355752804696261,0.2306700541986754,0.19727740056577378,0.2704122688184818,0.27342161144094945,0.8450479233226837,0.9057507987220448,6.288476106856375,0.5383386581469649,0.11769095911350284,0.25313271637249113,0.8386581469648562,0.2472460189250502,0.369114433667019,0.9089456869009584,0.3321723166969595,0.46053334411115254,0.9568690095846646,0.4102806540512156,0.5712925771084254,626.0,36.0,0.05,0.05750798722044728,0.7101035664364872,0.39940943249446303,626.0,36.0,0.05,0.05750798722044728,0.7101035664364872,0.39940943249446303,584.0,5.0,5.0,31.0,188.73105921981406,6.016143215298599e-43,189.44116278625054,7.300862651599564e-42,626.0,16.0,0.01,0.025559105431309903,10.702957931415767,0.0010696438351235566,626.0,16.0,0.01,0.025559105431309903,10.702957931415767,0.0010696438351235566,604.0,5.0,5.0,11.0,71.01466916134929,3.5457871746046364e-17,81.71762709276506,1.799876636922256e-18
40,posterior_mean_mc,1,11,626.0,0.07440608096260659,0.09880025781486708,0.5223642172523961,-0.7816282023827967,0.05556728691944868,0.4371108075075817,0.08186790229633362,0.18048271214310685,0.19209307240798318,0.21782929172151771,0.2894385543618716,0.8434504792332268,0.8801916932907349,5.600606056305473,0.4584664536741214,0.11316015736141123,0.24830292605529106,0.8099041533546326,0.24491768779026374,0.39542383281378846,0.8690095846645367,0.33338167227057225,0.5186618393628541,0.9057507987220448,0.41088503941385807,0.6208735568171246,626.0,82.0,0.05,0.13099041533546327,60.999269669789214,5.709598567946749e-15,626.0,82.0,0.05,0.13099041533546327,60.999269669789214,5.709598567946749e-15,533.0,10.0,10.0,72.0,325.31136919018314,1.0092511812900429e-72,386.31063885997236,1.2993035387875372e-84,626.0,33.0,0.01,0.052715654952076675,57.404322248233484,3.548266689449301e-14,626.0,33.0,0.01,0.052715654952076675,57.404322248233484,3.548266689449301e-14,587.0,5.0,5.0,28.0,172.57820194827968,2.0234181221804997e-39,229.98252419651317,1.1479669995478062e-50
40,posterior_mean_mc,1,42,626.0,0.07389238021979175,0.09825312240168328,0.5175718849840255,-0.7877349686168131,0.05545144356258927,0.43752711594024046,0.08142449989077911,0.1779362563919314,0.19463260519971073,0.21448358943114332,0.2949216443152661,0.8482428115015974,0.8881789137380192,5.594564166364335,0.4744408945686901,0.1131557370832154,0.24857878442534662,0.8019169329073482,0.24619804383464394,0.3979381849364475,0.865814696485623,0.33390857029156495,0.5175137078436581,0.9137380191693291,0.4137714715689104,0.6107559465761809,626.0,84.0,0.05,0.134185303514377,65.26385622210523,6.551193625907448e-16,626.0,84.0,0.05,0.134185303514377,65.26385622210523,6.551193625907448e-16,533.0,8.0,8.0,76.0,357.19323355342976,1.1501535880618445e-79,422.457089775535,1.839113510375995e-92,626.0,30.0,0.01,0.04792332268370607,47.46226492096213,5.607301139618222e-12,626.0,30.0,0.01,0.04792332268370607,47.46226492096213,5.607301139618222e-12,583.0,12.0,12.0,18.0,82.90489293120447,8.609779915858049e-20,130.3671578521666,4.910563842455681e-29
40,posterior_mean_mc,1,73,626.0,0.07407555546090437,0.09840009555766017,0.5175718849840255,-0.7967690698827468,0.055389616373149896,0.43624439422226063,0.08144998838306228,0.17989767370286192,0.19319527097607347,0.2094419434257679,0.28894436564975656,0.8466453674121406,0.9009584664536742,5.62718947190194,0.476038338658147,0.11224092863269323,0.24840380435380421,0.8083067092651757,0.2449104217088028,0.3942555968396176,0.8674121405750799,0.33411196023486867,0.5185503611673928,0.9057507987220448,0.4140036759227848,0.6168404632792847,626.0,83.0,0.05,0.13258785942492013,63.1176728400082,1.94719163721845e-15,626.0,83.0,0.05,0.13258785942492013,63.1176728400082,1.94719163721845e-15,533.0,9.0,9.0,74.0,341.00334599998973,3.857985832092676e-76,404.12101883999793,1.7629327605703636e-88,626.0,38.0,0.01,0.06070287539936102,75.23290334947984,4.1833712580178715e-18,626.0,38.0,0.01,0.06070287539936102,75.23290334947984,4.1833712580178715e-18,572.0,15.0,15.0,23.0,95.84894107308304,1.239923190418905e-22,171.08184442256288,7.080264901645233e-38
40,posterior_mean_mc,2,11,626.0,0.053875860241051156,0.06925277924303887,0.6022364217252396,-1.2569932167875457,0.03837096413101362,0.5050331486512274,0.07043389779645137,0.12037867381656304,0.15914787807450587,,0.24311172811937226,0.865814696485623,0.9185303514376997,5.901848264797799,0.549520766773163,0.10076391084133365,0.17238322345446505,0.8674121405750799,0.2133982734257602,0.2495331707773954,0.952076677316294,0.2879838291409391,0.3071411488691736,0.9840255591054313,0.35615130955243957,0.3652774495836763,626.0,10.0,0.05,0.01597444089456869,20.533280472396058,5.860342409484613e-06,626.0,10.0,0.05,0.01597444089456869,20.533280472396058,5.860342409484613e-06,609.0,6.0,6.0,4.0,21.58261186779312,3.389105023102417e-06,42.11589234018918,7.155667927795987e-10,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,posterior_mean_mc,2,42,626.0,0.05429168136827545,0.06909144996774486,0.6054313099041534,-1.25456359012917,0.038367202583850527,0.5033443241967883,0.07041218435057199,0.11573102043174581,0.16025205816985347,,0.24415125943410682,0.8626198083067093,0.9153354632587859,5.9125290427075985,0.5527156549520766,0.10129944897342187,0.171140428645386,0.8817891373801917,0.21353167787299254,0.24989602705803146,0.9536741214057508,0.2886685799957537,0.3085699074333496,0.987220447284345,0.35568557737613404,0.36326429018632955,626.0,13.0,0.05,0.020766773162939296,14.312048166012545,0.0001548704843747834,626.0,13.0,0.05,0.020766773162939296,14.312048166012545,0.0001548704843747834,607.0,5.0,5.0,8.0,51.065343254118076,8.934181898366605e-13,65.37739142013062,6.360332684358523e-15,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,626.0,0.0,0.01,0.0,12.583020488583816,0.00038926710832994516,625.0,0.0,0.0,0.0,0.0,1.0,12.583020488583816,0.0018519609203718004
40,posterior_mean_mc,2,73,626.0,0.05398069379881802,0.06929770110337831,0.6022364217252396,-1.2532760425114693,0.038349151423532526,0.5047604751369614,0.07040468023899084,0.11150917514022284,0.16064574398940898,0.12834642910876315,0.24583066041115928,0.8626198083067093,0.9169329073482428,5.911847431650332,0.5351437699680511,0.10094745724214568,0.1713122217801366,0.8817891373801917,0.2121598454433899,0.24981107515280385,0.9536741214057508,0.2868389062286357,0.31181018765991964,0.9840255591054313,0.3565962785350533,0.37262420176828437,626.0,12.0,0.05,0.019169329073482427,16.210606815487466,5.6675894270336516e-05,626.0,12.0,0.05,0.019169329073482427,16.210606815487466,5.6675894270336516e-05,608.0,5.0,5.0,7.0,44.28737687140301,2.8353866738744042e-11,60.49798368689048,7.295074967428278e-14,626.0,2.0,0.01,0.003194888178913738,3.985083719084276,0.045904819416527916,626.0,2.0,0.01,0.003194888178913738,3.985083719084276,0.045904819416527916,622.0,1.0,1.0,1.0,9.331935275228293,0.002251943991518785,13.31701899431257,0.0012830573464963644
40,variational_posterior,0,11,626.0,0.07481734855567815,0.10519905814848385,0.4472843450479233,-0.8260331815462764,0.0564294144384313,0.5519132618137294,0.059928746711832556,0.2683374143175059,0.263771601577156,0.30603468672466794,0.4062638193434948,0.8993610223642172,0.939297124600639,6.404508709362885,0.6150159744408946,0.14928633096990956,0.25676129173690376,0.8753993610223643,0.2979472032366422,0.3819017595728898,0.9440894568690096,0.4026192870450886,0.4891242992910355,0.9696485623003195,0.5077074249526337,0.6067845450292403,626.0,25.0,0.05,0.039936102236421724,1.4293914689415033,0.23186377673821967,626.0,25.0,0.05,0.039936102236421724,1.4293914689415033,0.23186377673821967,598.0,2.0,2.0,23.0,169.1832602671066,1.1157144267512351e-38,170.6126517360481,8.9522747835303e-38,626.0,11.0,0.01,0.01757188498402556,2.958077977802631,0.085449459476613,626.0,11.0,0.01,0.01757188498402556,2.958077977802631,0.085449459476613,609.0,5.0,5.0,6.0,37.459148588064835,9.334780881952515e-10,40.417226565867466,1.6730571038238969e-09
40,variational_posterior,0,42,626.0,0.07504082363855007,0.10553463605831,0.4744408945686901,-0.7880569778650212,0.05660295260270199,0.5523962686395297,0.059425136059035946,0.26192520534899066,0.2638428189385071,0.3286256545581624,0.4036891547414977,0.9009584664536742,0.9472843450479234,6.391624807368175,0.6086261980830671,0.14931762863831957,0.25693693999023387,0.8801916932907349,0.29853284054939044,0.38459152273399855,0.9456869009584664,0.40275218585951356,0.48368322878068126,0.9712460063897763,0.5086358343706353,0.6052699365872947,626.0,27.0,0.05,0.04313099041533546,0.6508301374198595,0.41981604006687523,626.0,27.0,0.05,0.04313099041533546,0.6508301374198595,0.41981604006687523,596.0,2.0,2.0,25.0,181.42594102190975,2.3663892183572575e-41,182.0767711593296,2.9008916060375396e-40,626.0,9.0,0.01,0.01437699680511182,1.066931064983578,0.3016396758260833,626.0,9.0,0.01,0.01437699680511182,1.066931064983578,0.3016396758260833,612.0,4.0,4.0,5.0,33.564361937151645,6.894442052632758e-09,34.63129300213522,3.019327857532258e-08
40,variational_posterior,0,73,626.0,0.07509122358854455,0.10549439162166503,0.4424920127795527,-0.8225297228669637,0.05675397065323292,0.5524085877622673,0.06001998999520132,0.2644442386485521,0.2617616595152073,0.30357429935218794,0.4000147708020257,0.902555910543131,0.9376996805111821,6.380820826494384,0.6166134185303515,0.14921343275077287,0.2571514070443847,0.8753993610223643,0.2995003504013357,0.3884621666580898,0.9456869009584664,0.4018351834777489,0.4961732950567098,0.9664536741214057,0.5062295402411684,0.6065516998871514,626.0,26.0,0.05,0.04153354632587859,0.9999731090375974,0.31731701477605545,626.0,26.0,0.05,0.04153354632587859,0.9999731090375974,0.31731701477605545,597.0,2.0,2.0,24.0,175.34152782359894,5.042271050510516e-40,176.34150093263654,5.104222612787963e-39,626.0,12.0,0.01,0.019169329073482427,4.190763634093543,0.0406447851480538,626.0,12.0,0.01,0.019169329073482427,4.190763634093543,0.0406447851480538,610.0,3.0,3.0,9.0,67.23653766533216,2.4080956940798646e-16,71.42730129942571,3.088578146333165e-16
40,variational_posterior,1,11,626.0,0.07423112048287538,0.09871593864392732,0.5175718849840255,-0.8304105863286995,0.05561933641819068,0.43595832248933347,0.06368614869643223,0.19603790303911536,0.2585109981450835,0.2135343850108882,0.43521758356454704,0.9041533546325878,0.9313099041533547,5.865204573449911,0.5910543130990416,0.14631628448604297,0.24892919783234466,0.8610223642172524,0.29647110488449885,0.3937972490268849,0.902555910543131,0.401219772711153,0.49490184226768746,0.9488817891373802,0.5030074278986264,0.5638946817431228,626.0,61.0,0.05,0.09744408945686901,23.513783038817905,1.2402210204732462e-06,626.0,61.0,0.05,0.09744408945686901,23.513783038817905,1.2402210204732462e-06,552.0,12.0,12.0,49.0,223.08489942717165,1.9209194194642342e-50,246.59868246598955,2.8299351287343135e-54,626.0,3.0,0.01,0.004792332268370607,2.1237111132432673,0.14503473958962534,626.0,3.0,0.01,0.004792332268370607,2.1237111132432673,0.14503473958962534,620.0,2.0,2.0,1.0,7.248594184415914,0.0070956541975523,9.372305297659182,0.009222098642433552
